17-48-37 349.0
17-48-38 350.5
17-48-38 350.0
17-48-39 351.0
17-48-39 351.5
17-48-40 352.5
17-48-40 352.0
17-48-41 353.5
17-48-41 353.0
17-48-42 354.5
17-48-42 354.0
17-48-43 355.5
17-48-43 355.0
17-48-44 356.0
17-48-44 356.5
17-48-45 357.0
17-48-45 357.5
17-48-46 358.0
17-48-46 358.5
17-48-47 359.0
17-48-47 359.5
17-48-48 360.5
17-48-48 360.0
17-48-49 361.0
17-48-49 361.5
17-48-50 362.0
17-48-50 362.5
17-48-51 363.5
17-48-51 363.0
17-48-52 365.5
17-48-52 365.0
17-48-53 366.0
17-48-53 366.5
17-48-54 367.0
17-48-54 367.5
17-48-55 368.0
17-48-55 368.5
17-48-56 370.0
17-48-56 370.5
17-48-57 371.0
17-48-57 371.5
17-48-58 372.0
17-48-58 372.5
17-48-59 373.0
17-48-59 373.5
17-49-00 374.0
17-49-00 374.5
17-49-01 375.0
17-49-01 375.5
17-49-02 376.0
17-49-02 376.5
17-49-03 377.0
17-49-03 377.5
17-49-04 378.0
17-49-04 378.5
17-49-05 379.0
17-49-05 379.5
17-49-06 380.5
17-49-06 380.0
17-49-07 381.5
17-49-07 381.0
17-49-08 382.5
17-49-08 382.0
17-49-09 383.5
17-49-09 383.0
17-49-10 384.5
17-49-10 384.0
17-49-11 385.5
17-49-11 385.0
17-49-12 386.5
17-49-12 386.0
17-49-14 385.0
17-49-14 385.5
17-49-15 386.0
17-49-15 386.5
17-49-16 387.0
17-49-16 387.5
17-49-17 388.0
17-49-17 388.5
17-49-18 389.0
17-49-18 389.5
17-49-19 390.5
17-49-19 390.0
17-49-20 391.0
17-49-20 391.5
17-49-21 392.0
17-49-21 392.5
17-49-22 393.0
17-49-22 393.5
17-49-23 394.0
17-49-23 394.5
17-49-24 395.5
17-49-24 395.0
17-49-25 396.5
17-49-25 396.0
17-49-26 397.5
17-49-26 397.0
17-49-27 398.5
17-49-27 398.0
17-49-28 399.0
17-49-28 399.5
17-49-29 400.5
17-49-29 400.0
17-49-30 401.5
17-49-30 401.0
17-49-31 402.5
17-49-31 402.0
17-49-32 403.5
17-49-32 403.0
17-49-33 404.5
17-49-33 404.0
17-49-34 405.0
17-49-34 405.5
17-49-35 406.0
17-49-35 406.5
17-49-36 407.5
17-49-36 407.0
17-49-37 408.5
17-49-37 408.0
17-49-38 409.5
17-49-38 409.0
17-49-39 410.5
17-49-39 410.0
17-49-40 411.5
17-49-40 411.0
17-49-41 412.5
17-49-41 412.0
17-49-42 413.5
17-49-42 413.0
17-49-43 414.5
17-49-43 414.0
